T0,Bx0,By0,Bz0,T1,Bx1,By1,Bz1,T2,Bx2,By2,Bz2,T3,Bx3,By3,Bz3,T4,Bx4,By4,Bz4,X_force,Y_force,Z_force,indent_ID,X_location,Y_location,Z_location
23.16371726989746,-86.60000610351562,-384.60003662109375,-91.96000671386719,21.150442123413086,43.60000228881836,1645.2000732421875,-159.3973388671875,21.592920303344727,-244.6000213623047,-2252.80029296875,150.04000854492188,22.87610626220703,2203.000244140625,-393.0,168.4320068359375,22.256637573242188,2184.2001953125,-171.0,21.941333770751953,0.00822056271135807,-0.008305078372359276,-0.006312631536275148,0,4,0,9
23.119468688964844,-82.20000457763672,-381.0,-81.6346664428711,21.216814041137695,48.60000228881836,1650.400146484375,-145.8453369140625,21.61504364013672,-249.20001220703125,-2260.2001953125,145.20001220703125,22.85398292541504,2205.2001953125,-390.8000183105469,160.36534118652344,22.34513282775879,2191.2001953125,-171.6000213623047,17.423999786376953,0.00822056271135807,-0.008305078372359276,-0.006312631536275148,0,4,0,9
23.23008918762207,-85.40000915527344,-384.4000244140625,-86.47467041015625,21.194690704345703,48.0,1644.0,-151.65333557128906,21.415929794311523,-246.6000213623047,-2261.60009765625,150.3626708984375,22.92035484313965,2197.400146484375,-391.4000244140625,164.55999755859375,22.43362808227539,2192.400146484375,-172.40000915527344,15.810667037963867,0.006077538710087538,-0.006802077405154705,-0.0028083794750273228,0,4,0,9
23.185840606689453,-78.20000457763672,-381.2000427246094,-84.21600341796875,21.084070205688477,48.80000305175781,1645.2000732421875,-142.94134521484375,21.526548385620117,-245.80001831054688,-2266.400146484375,141.97332763671875,22.92035484313965,2198.60009765625,-392.0,172.3040008544922,22.43362808227539,2187.80029296875,-175.80001831054688,14.842666625976562,0.006104576401412487,-0.006897284649312496,-0.007611976005136967,0,4,0,9
23.207963943481445,-79.80000305175781,-381.8000183105469,-85.18400573730469,21.216814041137695,50.80000305175781,1644.2000732421875,-157.46133422851562,21.504425048828125,-249.6000213623047,-2256.80029296875,143.586669921875,23.00885009765625,2201.000244140625,-395.2000427246094,163.9146728515625,22.21238899230957,2194.2001953125,-169.60000610351562,12.261333465576172,0.003940395545214415,-0.0055621895007789135,-0.007547326851636171,0,4,0,9
23.119468688964844,-81.60000610351562,-379.4000244140625,-90.02400207519531,21.172565460205078,48.40000534057617,1645.2000732421875,-151.97601318359375,21.415929794311523,-243.6000213623047,-2262.60009765625,144.55467224121094,22.986724853515625,2205.000244140625,-397.4000244140625,167.14134216308594,22.101770401000977,2199.60009765625,-168.80001831054688,16.13333511352539,0.007157342042773962,-0.007668266072869301,-0.0075375474989414215,0,4,0,9
23.00885009765625,-75.80000305175781,-379.0,-89.05599975585938,21.261062622070312,45.60000228881836,1647.60009765625,-150.3626708984375,21.526548385620117,-247.80001831054688,-2265.000244140625,154.55734252929688,23.030973434448242,2196.400146484375,-398.4000244140625,161.656005859375,22.256637573242188,2191.2001953125,-171.0,20.650667190551758,0.0050142910331487656,-0.008788109757006168,-0.006589274853467941,0,4,0,9
23.185840606689453,-84.20000457763672,-384.60003662109375,-82.92533874511719,21.150442123413086,42.400001525878906,1646.60009765625,-150.68533325195312,21.3938045501709,-246.20001220703125,-2260.80029296875,144.87733459472656,22.85398292541504,2206.400146484375,-393.8000183105469,161.33334350585938,22.34513282775879,2192.80029296875,-173.20001220703125,16.13333511352539,0.003923831973224878,-0.008091465570032597,-0.004054775461554527,0,4,0,9
23.16371726989746,-85.40000915527344,-384.2000427246094,-86.1520004272461,21.1061954498291,51.20000457763672,1644.2000732421875,-156.49334716796875,21.592920303344727,-249.40000915527344,-2263.2001953125,141.97332763671875,22.699115753173828,2203.000244140625,-396.2000427246094,170.36801147460938,22.27876091003418,2183.400146484375,-172.20001220703125,15.810667037963867,0.006075405050069094,-0.00690870638936758,-0.00392546784132719,0,4,0,9
23.09734535217285,-83.40000915527344,-380.2000427246094,-85.50666809082031,21.039823532104492,46.0,1642.0,-146.16799926757812,21.637168884277344,-243.20001220703125,-2264.80029296875,148.74932861328125,22.92035484313965,2197.2001953125,-398.4000244140625,169.72267150878906,22.323009490966797,2194.400146484375,-172.6000213623047,19.682666778564453,0.003915309440344572,-0.00815438013523817,-0.0051322998479008675,0,4,0,9
