T0,Bx0,By0,Bz0,T1,Bx1,By1,Bz1,T2,Bx2,By2,Bz2,T3,Bx3,By3,Bz3,T4,Bx4,By4,Bz4,X_force,Y_force,Z_force,indent_ID,X_location,Y_location,Z_location
19.070796966552734,-470.4000244140625,941.6000366210938,26.781333923339844,21.526548385620117,-392.4000244140625,2840.2001953125,-313.63201904296875,22.12389373779297,1319.60009765625,-1391.60009765625,470.447998046875,21.283185958862305,846.4000854492188,-31.0,-123.58132934570312,21.1061954498291,2614.400146484375,-810.0,-250.3893280029297,0.001766555244103074,-0.007877158001065254,0.0007787339854985476,0,4,0,5
19.04867172241211,-474.8000183105469,941.6000366210938,35.816001892089844,21.570796966552734,-393.4000244140625,2830.2001953125,-310.40533447265625,22.12389373779297,1327.60009765625,-1385.0,461.413330078125,21.371681213378906,841.0,-29.80000114440918,-114.86933898925781,21.150442123413086,2613.400146484375,-814.2000732421875,-257.8106689453125,-0.000373072805814445,-0.005290381610393524,-0.00028506500530056655,0,4,0,5
18.827434539794922,-473.4000244140625,945.4000854492188,26.781333923339844,21.570796966552734,-401.4000244140625,2831.600341796875,-311.0506591796875,22.234512329101562,1329.0001220703125,-1390.8001708984375,466.898681640625,21.371681213378906,838.6000366210938,-29.200002670288086,-118.09600067138672,21.128318786621094,2613.400146484375,-813.0,-249.42132568359375,0.003941630013287067,-0.0079653887078166,-0.0029073436744511127,0,4,0,5
19.159292221069336,-472.8000183105469,939.2000732421875,26.781333923339844,21.526548385620117,-395.8000183105469,2837.80029296875,-315.245361328125,22.190265655517578,1329.400146484375,-1399.0,464.3173522949219,21.261062622070312,838.800048828125,-25.80000114440918,-115.19200134277344,20.973451614379883,2608.80029296875,-809.0,-240.0640106201172,0.0028637507930397987,-0.004689544439315796,-0.0015701130032539368,0,4,0,5
19.159292221069336,-475.0,938.800048828125,24.845335006713867,21.504425048828125,-393.8000183105469,2836.400146484375,-305.24267578125,22.190265655517578,1325.60009765625,-1388.8001708984375,472.7066650390625,21.371681213378906,846.4000854492188,-29.400001525878906,-126.16267395019531,21.150442123413086,2606.400146484375,-806.4000854492188,-251.3573455810547,0.002815148327499628,-0.008633584715425968,0.0021042651496827602,0,4,0,5
19.159292221069336,-477.2000427246094,935.2000732421875,34.202667236328125,21.371681213378906,-394.4000244140625,2836.600341796875,-316.5360107421875,22.300884246826172,1326.0001220703125,-1395.8001708984375,468.8346862792969,21.283185958862305,845.2000732421875,-35.400001525878906,-114.2239990234375,21.349557876586914,2607.80029296875,-809.2000732421875,-253.2933349609375,0.003968162927776575,-0.0066990903578698635,-0.006498430855572224,0,4,0,5
19.225664138793945,-474.8000183105469,943.6000366210938,31.29866600036621,21.526548385620117,-396.2000427246094,2837.80029296875,-312.9866943359375,21.99114990234375,1332.60009765625,-1390.400146484375,474.96533203125,21.3938045501709,847.6000366210938,-29.400001525878906,-132.61599731445312,21.0177001953125,2615.400146484375,-813.4000854492188,-249.42132568359375,0.002823165850713849,-0.0072091626934707165,0.004394356161355972,0,4,0,5
18.938053131103516,-473.2000427246094,948.800048828125,25.813335418701172,21.482301712036133,-392.60003662109375,2835.600341796875,-308.7919921875,22.12389373779297,1325.800048828125,-1387.2000732421875,476.57867431640625,21.3938045501709,842.0,-27.0,-114.86933898925781,21.061946868896484,2610.80029296875,-812.0,-252.97067260742188,0.0028288091998547316,-0.008549598045647144,0.0019671963527798653,0,4,0,5
19.181415557861328,-474.8000183105469,947.4000854492188,22.586668014526367,21.415929794311523,-396.2000427246094,2828.0,-317.5040283203125,22.101770401000977,1325.800048828125,-1388.8001708984375,469.1573486328125,21.371681213378906,841.0,-36.60000228881836,-115.5146713256836,21.128318786621094,2610.2001953125,-804.6000366210938,-261.68267822265625,0.003947300370782614,-0.006682978011667728,-0.0027785233687609434,0,4,0,5
19.203540802001953,-475.0,946.800048828125,27.74933433532715,21.504425048828125,-398.8000183105469,2835.80029296875,-319.1173400878906,22.14601707458496,1328.0001220703125,-1388.8001708984375,473.6746826171875,21.371681213378906,838.4000854492188,-30.60000228881836,-121.0,21.172565460205078,2609.000244140625,-811.4000854492188,-246.8400115966797,0.0017940859543159604,-0.009333879686892033,-0.005237430799752474,0,4,0,5
