T0,Bx0,By0,Bz0,T1,Bx1,By1,Bz1,T2,Bx2,By2,Bz2,T3,Bx3,By3,Bz3,T4,Bx4,By4,Bz4,X_force,Y_force,Z_force,indent_ID,X_location,Y_location,Z_location
21.85840606689453,504.8000183105469,1503.60009765625,-176.17601013183594,24.57964515686035,996.6000366210938,3317.80029296875,1061.5733642578125,23.849557876586914,1158.0001220703125,-2817.2001953125,749.5546875,21.747787475585938,380.0,489.2000427246094,104.86666870117188,24.71238899230957,1011.0,-1806.400146484375,-171.9813232421875,0.005002704448997974,-0.008708837442100048,-0.0027995165437459946,0,4,0,9
21.85840606689453,510.8000183105469,1505.8001708984375,-169.72267150878906,24.668142318725586,992.4000854492188,3319.0,1060.6053466796875,23.871681213378906,1156.2000732421875,-2816.80029296875,743.4240112304688,21.83628273010254,371.8000183105469,489.8000183105469,104.2213363647461,24.57964515686035,1010.4000854492188,-1806.400146484375,-173.59466552734375,0.005028763320297003,-0.008839678019285202,-0.007639567367732525,0,4,0,9
22.12389373779297,508.2000427246094,1500.0,-165.85067749023438,24.77876091003418,986.6000366210938,3319.0,1056.7333984375,23.871681213378906,1156.400146484375,-2814.2001953125,756.9760131835938,22.013275146484375,376.8000183105469,492.60003662109375,103.57600402832031,24.690265655517578,1006.2000732421875,-1805.2000732421875,-176.17601013183594,0.003944160416722298,-0.00944808591157198,-0.006488045211881399,0,4,0,9
22.013275146484375,510.8000183105469,1503.0,-169.07733154296875,24.690265655517578,989.0,3322.400146484375,1059.6373291015625,23.871681213378906,1156.0001220703125,-2816.2001953125,748.586669921875,21.725664138793945,382.2000427246094,490.8000183105469,106.80266571044922,24.55752182006836,1010.0,-1803.60009765625,-177.4666748046875,0.005017449147999287,-0.008781653828918934,-0.005341228097677231,0,4,0,9
22.035398483276367,507.0,1501.8001708984375,-171.01333618164062,24.55752182006836,993.800048828125,3317.400146484375,1061.250732421875,23.761062622070312,1156.400146484375,-2812.0,743.4240112304688,21.747787475585938,380.60003662109375,494.60003662109375,100.02666473388672,24.800884246826172,1006.2000732421875,-1801.400146484375,-179.0800018310547,0.006092083174735308,-0.00691027007997036,-0.006394272670149803,0,4,0,9
22.21238899230957,500.8000183105469,1499.60009765625,-172.3040008544922,24.690265655517578,991.2000732421875,3320.0,1063.83203125,23.915929794311523,1161.2000732421875,-2813.80029296875,756.9760131835938,21.85840606689453,378.4000244140625,489.4000244140625,100.99467468261719,24.800884246826172,1010.4000854492188,-1803.2000732421875,-187.46934509277344,0.0028082984499633312,-0.009987004101276398,0.0008948093163780868,0,4,0,9
22.05752182006836,508.4000244140625,1503.2000732421875,-164.88267517089844,24.601770401000977,995.2000732421875,3311.80029296875,1066.413330078125,23.8938045501709,1161.400146484375,-2812.0,752.135986328125,21.90265464782715,376.8000183105469,496.4000244140625,109.06133270263672,24.668142318725586,1011.800048828125,-1804.2000732421875,-181.9840087890625,0.004997400101274252,-0.008821927942335606,-0.00516465213149786,0,4,0,9
22.013275146484375,510.2000427246094,1499.400146484375,-183.92001342773438,24.690265655517578,992.4000854492188,3311.0,1058.0240478515625,24.004425048828125,1158.60009765625,-2817.400146484375,750.2000732421875,21.83628273010254,381.60003662109375,496.8000183105469,110.67466735839844,24.823009490966797,1011.800048828125,-1800.0,-179.40267944335938,0.005040764342993498,-0.007465180940926075,-0.007644760422408581,0,4,0,9
21.969026565551758,507.0,1501.2000732421875,-174.5626678466797,24.690265655517578,992.4000854492188,3317.0,1059.314697265625,23.672565460205078,1162.0001220703125,-2815.80029296875,749.5546875,21.85840606689453,380.2000427246094,491.60003662109375,112.61067199707031,24.756637573242188,1009.0,-1805.60009765625,-171.65867614746094,0.004989090841263533,-0.008849461562931538,-0.005198050290346146,0,4,0,9
21.946903228759766,509.4000244140625,1498.2000732421875,-168.4320068359375,24.734512329101562,994.0,3318.600341796875,1066.736083984375,23.915929794311523,1159.0001220703125,-2811.400146484375,752.7813720703125,21.946903228759766,375.0,495.60003662109375,102.28533172607422,24.668142318725586,1010.0,-1799.2000732421875,-183.274658203125,0.00284286099486053,-0.007296277210116386,-0.00040618577622808516,0,4,0,9
22.013275146484375,509.4000244140625,1503.60009765625,-171.65867614746094,24.49114990234375,994.800048828125,3313.80029296875,1058.0240478515625,23.827434539794922,1161.800048828125,-2817.600341796875,747.2960205078125,21.592920303344727,382.0,490.0,107.12533569335938,24.55752182006836,1009.6000366210938,-1805.400146484375,-180.04800415039062,0.005019874777644873,-0.010071913711726665,-0.00648083258420229,0,4,0,9
