T0,Bx0,By0,Bz0,T1,Bx1,By1,Bz1,T2,Bx2,By2,Bz2,T3,Bx3,By3,Bz3,T4,Bx4,By4,Bz4,X_force,Y_force,Z_force,indent_ID,X_location,Y_location,Z_location
21.216814041137695,-92.60000610351562,-406.60003662109375,-93.25066375732422,19.446903228759766,48.20000457763672,1654.8001708984375,-160.68800354003906,20.176990509033203,-279.0000305175781,-2300.60009765625,130.6800079345703,21.039823532104492,2264.2001953125,-407.0,169.07733154296875,20.88495635986328,2232.80029296875,-154.40000915527344,30.00800132751465,0.006067963317036629,-0.009466833434998989,-0.003942791372537613,0,4,0,5
21.371681213378906,-92.20000457763672,-407.4000244140625,-82.27999877929688,19.446903228759766,54.0,1655.0,-154.55734252929688,20.15486717224121,-275.8000183105469,-2298.400146484375,138.74667358398438,21.1061954498291,2258.000244140625,-391.60003662109375,171.65867614746094,20.818584442138672,2233.60009765625,-155.60000610351562,10.970666885375977,0.00713323475793004,-0.010224823839962482,-0.005086065270006657,0,4,0,5
21.283185958862305,-91.80001068115234,-409.60003662109375,-83.24800109863281,19.55752182006836,48.80000305175781,1656.0,-149.07200622558594,20.28761100769043,-280.0000305175781,-2297.2001953125,132.61599731445312,21.061946868896484,2260.400146484375,-401.60003662109375,174.239990234375,20.66371726989746,2233.60009765625,-159.20001220703125,23.23200035095215,0.0039419690147042274,-0.009418914094567299,-0.007699638605117798,0,4,0,5
21.3938045501709,-92.40000915527344,-405.60003662109375,-89.70133972167969,19.469026565551758,46.20000457763672,1662.400146484375,-152.29867553710938,20.110618591308594,-270.8000183105469,-2295.80029296875,133.26133728027344,21.061946868896484,2267.2001953125,-397.4000244140625,164.55999755859375,20.66371726989746,2232.000244140625,-156.60000610351562,26.781333923339844,0.005008927080780268,-0.008844570256769657,-0.006418808829039335,0,4,0,5
21.261062622070312,-96.0,-402.4000244140625,-86.47467041015625,19.55752182006836,47.60000228881836,1654.0,-161.33334350585938,20.28761100769043,-279.8000183105469,-2296.000244140625,135.84266662597656,20.995574951171875,2263.2001953125,-398.4000244140625,170.0453338623047,20.907079696655273,2237.400146484375,-164.80001831054688,26.13599967956543,0.003929995000362396,-0.008170567452907562,-0.005138466600328684,0,4,0,5
21.504425048828125,-95.60000610351562,-413.2000427246094,-89.378662109375,19.513275146484375,45.40000534057617,1660.60009765625,-150.04000854492188,20.486724853515625,-277.8000183105469,-2305.2001953125,143.26400756835938,21.261062622070312,2266.000244140625,-403.2000427246094,171.9813232421875,20.66371726989746,2230.60009765625,-157.40000915527344,23.87733268737793,0.006058133207261562,-0.010734710842370987,-0.0028205106500536203,0,4,0,5
21.283185958862305,-92.40000915527344,-412.0,-77.44000244140625,19.42477798461914,50.60000228881836,1654.0,-167.46400451660156,20.199115753173828,-280.0000305175781,-2296.400146484375,144.87733459472656,21.283185958862305,2265.80029296875,-401.8000183105469,172.3040008544922,20.66371726989746,2230.2001953125,-154.80001831054688,19.682666778564453,0.007138878107070923,-0.011565258726477623,-0.007513224147260189,0,4,0,5
21.54867172241211,-99.0,-411.8000183105469,-93.57333374023438,19.469026565551758,47.0,1655.2000732421875,-156.49334716796875,20.13274383544922,-275.4000244140625,-2298.400146484375,140.36000061035156,20.907079696655273,2260.60009765625,-397.8000183105469,174.5626678466797,20.862831115722656,2228.400146484375,-158.60000610351562,27.104000091552734,0.00501457042992115,-0.010185005143284798,-0.008845968171954155,0,4,0,5
21.526548385620117,-91.80001068115234,-408.4000244140625,-87.44267272949219,19.49114990234375,46.80000305175781,1654.2000732421875,-163.9146728515625,20.110618591308594,-281.0000305175781,-2298.80029296875,144.23199462890625,21.039823532104492,2262.400146484375,-404.0,174.239990234375,20.707965850830078,2231.60009765625,-158.40000915527344,21.618667602539062,0.0028406884521245956,-0.010025758296251297,-0.004079311154782772,0,4,0,5
21.460176467895508,-93.20000457763672,-404.2000427246094,-94.54133605957031,19.579647064208984,49.20000457763672,1651.400146484375,-154.8800048828125,20.13274383544922,-274.0000305175781,-2294.80029296875,135.1973419189453,20.929203033447266,2262.80029296875,-402.60003662109375,165.5279998779297,20.73008918762207,2230.2001953125,-161.00001525878906,26.458667755126953,0.005024638492614031,-0.008881759829819202,-0.00892406702041626,0,4,0,5
